X,survey_name,scale_name,scored_scale,pID,score,n_items,n_missing,method,measure,score_std
653,LP2 well-being prediction,PWB,personal_growth,WBP005,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
654,LP2 well-being prediction,PWB,personal_growth,WBP006,7,3,0,mean,PWB personal_growth,1.19454331128238
655,LP2 well-being prediction,PWB,personal_growth,WBP007,6,3,0,mean,PWB personal_growth,-0.0263779280093904
656,LP2 well-being prediction,PWB,personal_growth,WBP008,7,3,0,mean,PWB personal_growth,1.19454331128238
657,LP2 well-being prediction,PWB,personal_growth,WBP009,7,3,0,mean,PWB personal_growth,1.19454331128238
658,LP2 well-being prediction,PWB,personal_growth,WBP010,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
659,LP2 well-being prediction,PWB,personal_growth,WBP011,4.66666666666667,3,0,mean,PWB personal_growth,-1.65427291373174
660,LP2 well-being prediction,PWB,personal_growth,WBP012,6,3,0,mean,PWB personal_growth,-0.0263779280093904
661,LP2 well-being prediction,PWB,personal_growth,WBP013,7,3,0,mean,PWB personal_growth,1.19454331128238
662,LP2 well-being prediction,PWB,personal_growth,WBP014,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
663,LP2 well-being prediction,PWB,personal_growth,WBP015,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
664,LP2 well-being prediction,PWB,personal_growth,WBP016,4.66666666666667,6,0,mean,PWB personal_growth,-1.65427291373174
665,LP2 well-being prediction,PWB,personal_growth,WBP017,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
666,LP2 well-being prediction,PWB,personal_growth,WBP018,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
667,LP2 well-being prediction,PWB,personal_growth,WBP019,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
668,LP2 well-being prediction,PWB,personal_growth,WBP020,6,3,0,mean,PWB personal_growth,-0.0263779280093904
669,LP2 well-being prediction,PWB,personal_growth,WBP021,4,3,0,mean,PWB personal_growth,-2.46822040659293
670,LP2 well-being prediction,PWB,personal_growth,WBP022,6.83333333333333,6,0,mean,PWB personal_growth,0.991056438067079
671,LP2 well-being prediction,PWB,personal_growth,WBP023,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
672,LP2 well-being prediction,PWB,personal_growth,WBP024,5.66666666666667,6,0,mean,PWB personal_growth,-0.433351674439976
673,LP2 well-being prediction,PWB,personal_growth,WBP025,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
674,LP2 well-being prediction,PWB,personal_growth,WBP026,5,3,0,mean,PWB personal_growth,-1.24729916730116
675,LP2 well-being prediction,PWB,personal_growth,WBP027,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
676,LP2 well-being prediction,PWB,personal_growth,WBP028,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
677,LP2 well-being prediction,PWB,personal_growth,WBP029,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
678,LP2 well-being prediction,PWB,personal_growth,WBP030,6,3,0,mean,PWB personal_growth,-0.0263779280093904
679,LP2 well-being prediction,PWB,personal_growth,WBP031,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
680,LP2 well-being prediction,PWB,personal_growth,WBP032,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
681,LP2 well-being prediction,PWB,personal_growth,WBP033,7,3,0,mean,PWB personal_growth,1.19454331128238
682,LP2 well-being prediction,PWB,personal_growth,WBP034,6,3,0,mean,PWB personal_growth,-0.0263779280093904
683,LP2 well-being prediction,PWB,personal_growth,WBP035,4.33333333333333,3,0,mean,PWB personal_growth,-2.06124666016234
684,LP2 well-being prediction,PWB,personal_growth,WBP036,7,3,0,mean,PWB personal_growth,1.19454331128238
685,LP2 well-being prediction,PWB,personal_growth,WBP037,6,3,0,mean,PWB personal_growth,-0.0263779280093904
686,LP2 well-being prediction,PWB,personal_growth,WBP038,7,3,0,mean,PWB personal_growth,1.19454331128238
687,LP2 well-being prediction,PWB,personal_growth,WBP039,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
688,LP2 well-being prediction,PWB,personal_growth,WBP040,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
689,LP2 well-being prediction,PWB,personal_growth,WBP041,6,3,0,mean,PWB personal_growth,-0.0263779280093904
690,LP2 well-being prediction,PWB,personal_growth,WBP042,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
691,LP2 well-being prediction,PWB,personal_growth,WBP043,7,3,0,mean,PWB personal_growth,1.19454331128238
692,LP2 well-being prediction,PWB,personal_growth,WBP044,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
693,LP2 well-being prediction,PWB,personal_growth,WBP045,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
694,LP2 well-being prediction,PWB,personal_growth,WBP046,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
695,LP2 well-being prediction,PWB,personal_growth,WBP047,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
696,LP2 well-being prediction,PWB,personal_growth,WBP048,4,3,0,mean,PWB personal_growth,-2.46822040659293
697,LP2 well-being prediction,PWB,personal_growth,WBP049,6.66666666666667,6,0,mean,PWB personal_growth,0.787569564851792
698,LP2 well-being prediction,PWB,personal_growth,WBP050,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
699,LP2 well-being prediction,PWB,personal_growth,WBP051,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
700,LP2 well-being prediction,PWB,personal_growth,WBP052,6,3,0,mean,PWB personal_growth,-0.0263779280093904
701,LP2 well-being prediction,PWB,personal_growth,WBP053,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
702,LP2 well-being prediction,PWB,personal_growth,WBP054,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
703,LP2 well-being prediction,PWB,personal_growth,WBP055,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
704,LP2 well-being prediction,PWB,personal_growth,WBP056,4.66666666666667,3,0,mean,PWB personal_growth,-1.65427291373174
705,LP2 well-being prediction,PWB,personal_growth,WBP057,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
706,LP2 well-being prediction,PWB,personal_growth,WBP058,6,3,0,mean,PWB personal_growth,-0.0263779280093904
707,LP2 well-being prediction,PWB,personal_growth,WBP059,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
708,LP2 well-being prediction,PWB,personal_growth,WBP060,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
709,LP2 well-being prediction,PWB,personal_growth,WBP061,5,3,0,mean,PWB personal_growth,-1.24729916730116
710,LP2 well-being prediction,PWB,personal_growth,WBP062,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
711,LP2 well-being prediction,PWB,personal_growth,WBP063,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
712,LP2 well-being prediction,PWB,personal_growth,WBP064,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
713,LP2 well-being prediction,PWB,personal_growth,WBP065,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
714,LP2 well-being prediction,PWB,personal_growth,WBP066,7,3,0,mean,PWB personal_growth,1.19454331128238
715,LP2 well-being prediction,PWB,personal_growth,WBP067,3.66666666666667,3,0,mean,PWB personal_growth,-2.87519415302351
716,LP2 well-being prediction,PWB,personal_growth,WBP068,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
717,LP2 well-being prediction,PWB,personal_growth,WBP069,2.66666666666667,3,0,mean,PWB personal_growth,-4.09611539231528
718,LP2 well-being prediction,PWB,personal_growth,WBP070,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
719,LP2 well-being prediction,PWB,personal_growth,WBP071,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
720,LP2 well-being prediction,PWB,personal_growth,WBP072,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
721,LP2 well-being prediction,PWB,personal_growth,WBP073,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
722,LP2 well-being prediction,PWB,personal_growth,WBP074,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
723,LP2 well-being prediction,PWB,personal_growth,WBP075,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
724,LP2 well-being prediction,PWB,personal_growth,WBP076,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
725,LP2 well-being prediction,PWB,personal_growth,WBP077,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
726,LP2 well-being prediction,PWB,personal_growth,WBP078,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
727,LP2 well-being prediction,PWB,personal_growth,WBP079,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
728,LP2 well-being prediction,PWB,personal_growth,WBP080,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
729,LP2 well-being prediction,PWB,personal_growth,WBP081,6,3,0,mean,PWB personal_growth,-0.0263779280093904
730,LP2 well-being prediction,PWB,personal_growth,WBP082,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
731,LP2 well-being prediction,PWB,personal_growth,WBP083,4.66666666666667,3,0,mean,PWB personal_growth,-1.65427291373174
732,LP2 well-being prediction,PWB,personal_growth,WBP084,5,3,0,mean,PWB personal_growth,-1.24729916730116
733,LP2 well-being prediction,PWB,personal_growth,WBP085,7,3,0,mean,PWB personal_growth,1.19454331128238
734,LP2 well-being prediction,PWB,personal_growth,WBP086,6,3,0,mean,PWB personal_growth,-0.0263779280093904
735,LP2 well-being prediction,PWB,personal_growth,WBP087,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
736,LP2 well-being prediction,PWB,personal_growth,WBP088,7,3,0,mean,PWB personal_growth,1.19454331128238
737,LP2 well-being prediction,PWB,personal_growth,WBP089,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
738,LP2 well-being prediction,PWB,personal_growth,WBP090,6,3,0,mean,PWB personal_growth,-0.0263779280093904
739,LP2 well-being prediction,PWB,personal_growth,WBP091,7,3,0,mean,PWB personal_growth,1.19454331128238
740,LP2 well-being prediction,PWB,personal_growth,WBP092,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
741,LP2 well-being prediction,PWB,personal_growth,WBP093,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
742,LP2 well-being prediction,PWB,personal_growth,WBP094,6,3,0,mean,PWB personal_growth,-0.0263779280093904
743,LP2 well-being prediction,PWB,personal_growth,WBP095,6,6,0,mean,PWB personal_growth,-0.0263779280093904
744,LP2 well-being prediction,PWB,personal_growth,WBP096,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
745,LP2 well-being prediction,PWB,personal_growth,WBP097,7,3,0,mean,PWB personal_growth,1.19454331128238
746,LP2 well-being prediction,PWB,personal_growth,WBP098,6.5,6,0,mean,PWB personal_growth,0.584082691636494
747,LP2 well-being prediction,PWB,personal_growth,WBP099,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
748,LP2 well-being prediction,PWB,personal_growth,WBP100,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
749,LP2 well-being prediction,PWB,personal_growth,WBP101,7,3,0,mean,PWB personal_growth,1.19454331128238
750,LP2 well-being prediction,PWB,personal_growth,WBP102,5,3,0,mean,PWB personal_growth,-1.24729916730116
751,LP2 well-being prediction,PWB,personal_growth,WBP103,4.66666666666667,6,0,mean,PWB personal_growth,-1.65427291373174
752,LP2 well-being prediction,PWB,personal_growth,WBP104,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
753,LP2 well-being prediction,PWB,personal_growth,WBP105,7,3,0,mean,PWB personal_growth,1.19454331128238
754,LP2 well-being prediction,PWB,personal_growth,WBP106,6,3,0,mean,PWB personal_growth,-0.0263779280093904
755,LP2 well-being prediction,PWB,personal_growth,WBP107,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
756,LP2 well-being prediction,PWB,personal_growth,WBP108,3,3,0,mean,PWB personal_growth,-3.68914164588469
757,LP2 well-being prediction,PWB,personal_growth,WBP109,4.66666666666667,3,0,mean,PWB personal_growth,-1.65427291373174
758,LP2 well-being prediction,PWB,personal_growth,WBP110,6.5,6,0,mean,PWB personal_growth,0.584082691636494
759,LP2 well-being prediction,PWB,personal_growth,WBP111,7,6,0,mean,PWB personal_growth,1.19454331128238
760,LP2 well-being prediction,PWB,personal_growth,WBP112,4.66666666666667,3,0,mean,PWB personal_growth,-1.65427291373174
761,LP2 well-being prediction,PWB,personal_growth,WBP113,5,3,0,mean,PWB personal_growth,-1.24729916730116
762,LP2 well-being prediction,PWB,personal_growth,WBP114,6,3,0,mean,PWB personal_growth,-0.0263779280093904
763,LP2 well-being prediction,PWB,personal_growth,WBP115,7,3,0,mean,PWB personal_growth,1.19454331128238
764,LP2 well-being prediction,PWB,personal_growth,WBP116,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
765,LP2 well-being prediction,PWB,personal_growth,WBP117,7,3,0,mean,PWB personal_growth,1.19454331128238
766,LP2 well-being prediction,PWB,personal_growth,WBP118,7,3,0,mean,PWB personal_growth,1.19454331128238
767,LP2 well-being prediction,PWB,personal_growth,WBP119,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
768,LP2 well-being prediction,PWB,personal_growth,WBP120,7,3,0,mean,PWB personal_growth,1.19454331128238
769,LP2 well-being prediction,PWB,personal_growth,WBP121,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
770,LP2 well-being prediction,PWB,personal_growth,WBP122,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
771,LP2 well-being prediction,PWB,personal_growth,WBP123,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
772,LP2 well-being prediction,PWB,personal_growth,WBP124,7,3,0,mean,PWB personal_growth,1.19454331128238
773,LP2 well-being prediction,PWB,personal_growth,WBP125,5,3,0,mean,PWB personal_growth,-1.24729916730116
774,LP2 well-being prediction,PWB,personal_growth,WBP126,7,3,0,mean,PWB personal_growth,1.19454331128238
775,LP2 well-being prediction,PWB,personal_growth,WBP127,7,3,0,mean,PWB personal_growth,1.19454331128238
776,LP2 well-being prediction,PWB,personal_growth,WBP128,5,3,0,mean,PWB personal_growth,-1.24729916730116
777,LP2 well-being prediction,PWB,personal_growth,WBP129,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
778,LP2 well-being prediction,PWB,personal_growth,WBP130,5,3,0,mean,PWB personal_growth,-1.24729916730116
779,LP2 well-being prediction,PWB,personal_growth,WBP131,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
780,LP2 well-being prediction,PWB,personal_growth,WBP132,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
781,LP2 well-being prediction,PWB,personal_growth,WBP133,6,3,0,mean,PWB personal_growth,-0.0263779280093904
782,LP2 well-being prediction,PWB,personal_growth,WBP134,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
783,LP2 well-being prediction,PWB,personal_growth,WBP135,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
784,LP2 well-being prediction,PWB,personal_growth,WBP136,6,3,0,mean,PWB personal_growth,-0.0263779280093904
785,LP2 well-being prediction,PWB,personal_growth,WBP137,7,3,0,mean,PWB personal_growth,1.19454331128238
786,LP2 well-being prediction,PWB,personal_growth,WBP138,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
787,LP2 well-being prediction,PWB,personal_growth,WBP139,6,3,0,mean,PWB personal_growth,-0.0263779280093904
788,LP2 well-being prediction,PWB,personal_growth,WBP140,7,3,0,mean,PWB personal_growth,1.19454331128238
789,LP2 well-being prediction,PWB,personal_growth,WBP141,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
790,LP2 well-being prediction,PWB,personal_growth,WBP142,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
791,LP2 well-being prediction,PWB,personal_growth,WBP143,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
792,LP2 well-being prediction,PWB,personal_growth,WBP144,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
793,LP2 well-being prediction,PWB,personal_growth,WBP145,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
794,LP2 well-being prediction,PWB,personal_growth,WBP146,7,3,0,mean,PWB personal_growth,1.19454331128238
795,LP2 well-being prediction,PWB,personal_growth,WBP147,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
796,LP2 well-being prediction,PWB,personal_growth,WBP148,7,3,0,mean,PWB personal_growth,1.19454331128238
797,LP2 well-being prediction,PWB,personal_growth,WBP149,4,3,0,mean,PWB personal_growth,-2.46822040659293
798,LP2 well-being prediction,PWB,personal_growth,WBP150,6,3,0,mean,PWB personal_growth,-0.0263779280093904
799,LP2 well-being prediction,PWB,personal_growth,WBP151,5.5,6,0,mean,PWB personal_growth,-0.636838547655274
800,LP2 well-being prediction,PWB,personal_growth,WBP152,7,3,0,mean,PWB personal_growth,1.19454331128238
801,LP2 well-being prediction,PWB,personal_growth,WBP153,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
802,LP2 well-being prediction,PWB,personal_growth,WBP154,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
803,LP2 well-being prediction,PWB,personal_growth,WBP155,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
804,LP2 well-being prediction,PWB,personal_growth,WBP156,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
805,LP2 well-being prediction,PWB,personal_growth,WBP157,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
806,LP2 well-being prediction,PWB,personal_growth,WBP158,7,3,0,mean,PWB personal_growth,1.19454331128238
807,LP2 well-being prediction,PWB,personal_growth,WBP159,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
808,LP2 well-being prediction,PWB,personal_growth,WBP160,6,3,0,mean,PWB personal_growth,-0.0263779280093904
809,LP2 well-being prediction,PWB,personal_growth,WBP161,6,3,0,mean,PWB personal_growth,-0.0263779280093904
810,LP2 well-being prediction,PWB,personal_growth,WBP162,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
811,LP2 well-being prediction,PWB,personal_growth,WBP163,5.66666666666667,3,0,mean,PWB personal_growth,-0.433351674439976
812,LP2 well-being prediction,PWB,personal_growth,WBP164,5,3,0,mean,PWB personal_growth,-1.24729916730116
813,LP2 well-being prediction,PWB,personal_growth,WBP165,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
814,LP2 well-being prediction,PWB,personal_growth,WBP166,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
815,LP2 well-being prediction,PWB,personal_growth,WBP167,6.33333333333333,3,0,mean,PWB personal_growth,0.380595818421195
816,LP2 well-being prediction,PWB,personal_growth,WBP168,7,3,0,mean,PWB personal_growth,1.19454331128238
817,LP2 well-being prediction,PWB,personal_growth,WBP169,5.33333333333333,3,0,mean,PWB personal_growth,-0.840325420870573
818,LP2 well-being prediction,PWB,personal_growth,WBP170,6.66666666666667,3,0,mean,PWB personal_growth,0.787569564851792
